<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.08.07	08:00:00	366028.99	367836.10	356089.92	358122.91	45801	58701	1
2024.08.07	12:00:00	358235.86	359817.07	349787.64	350600.84	43810	60123	1
2024.08.07	16:00:00	350555.66	354011.75	349561.76	351707.69	18035	23683	1
2024.08.08	08:00:00	366277.47	376758.68	363205.39	376103.60	45500	57769	1
2024.08.08	12:00:00	376013.25	381615.27	374793.45	376126.19	42930	59275	1
2024.08.08	16:00:00	376126.19	379627.46	375064.52	375742.18	14971	20583	1
2024.08.09	08:00:00	381073.14	383196.49	372082.79	376984.57	49488	63455	1
2024.08.09	12:00:00	377007.15	380011.47	374319.09	377639.64	38836	52371	1
2024.08.09	16:00:00	377730.00	382112.22	375200.05	377639.64	14825	20123	1
2024.08.12	08:00:00	374206.14	378136.59	361059.46	375809.95	46465	60235	1
2024.08.12	12:00:00	375809.95	377797.76	364922.14	365464.27	46286	64746	1
2024.08.12	16:00:00	365486.86	370727.47	365419.10	365757.93	20893	29090	1
2024.08.13	08:00:00	366797.01	372195.74	365012.50	371563.25	36358	47555	1
2024.08.13	12:00:00	371608.43	382428.47	369846.50	377007.15	46658	64426	1
2024.08.13	16:00:00	376916.80	377842.94	373121.88	377323.40	18576	25392	1
2024.08.14	08:00:00	378430.25	381795.98	363340.93	367226.20	51190	65757	1
2024.08.14	12:00:00	367248.79	370117.57	363883.06	365961.23	38854	53998	1
2024.08.14	16:00:00	365961.23	367203.61	364402.60	364786.61	11901	16528	1
2024.08.15	08:00:00	364176.71	371134.06	362437.37	369214.02	45435	57989	1
2024.08.15	12:00:00	369236.61	371382.54	358506.92	359952.61	47816	64818	1
2024.08.15	16:00:00	359884.84	360539.92	348997.04	353989.16	26341	35836	1
2024.08.16	08:00:00	363227.98	364357.42	356135.10	360833.57	45174	59406	1
2024.08.16	12:00:00	360720.63	370207.92	358281.03	369281.78	38608	52420	1
2024.08.16	16:00:00	369349.55	371585.84	366503.36	367293.97	15281	21526	1
2024.08.19	08:00:00	363905.65	364063.77	357354.89	359636.36	34689	45986	1
2024.08.19	12:00:00	359636.36	362956.92	358145.50	361601.59	35693	51908	1
2024.08.19	16:00:00	361579.00	364199.30	360878.75	362279.25	13654	18924	1
2024.08.20	08:00:00	372331.27	376306.90	367677.98	367858.69	39891	51202	1
2024.08.20	12:00:00	367903.87	369869.09	363205.39	367677.98	33823	46171	1
2024.08.20	16:00:00	367655.39	370614.52	365690.16	366390.42	15421	22709	1
2024.08.21	08:00:00	368287.88	374002.84	364402.60	368491.17	45347	59270	1
2024.08.21	12:00:00	368423.41	377797.76	367361.73	377165.28	32915	44621	1
2024.08.21	16:00:00	377074.92	384009.68	375922.89	381050.55	24520	33689	1
2024.08.22	08:00:00	380892.43	384325.93	378701.31	380463.24	40007	52272	1
2024.08.22	12:00:00	380463.24	383399.79	378610.96	381976.69	32565	44292	1
2024.08.22	16:00:00	381954.10	384506.64	380395.47	384280.75	11259	15536	1
2024.08.23	08:00:00	383874.15	390221.61	378836.85	379808.17	39344	49382	1
2024.08.23	12:00:00	379627.46	394106.88	379175.68	392164.24	41505	54306	1
2024.08.23	16:00:00	392254.60	403390.88	391147.75	398850.53	17529	22589	1
2024.08.26	08:00:00	396004.34	398669.82	392051.30	394671.60	38113	53251	1
2024.08.26	12:00:00	394671.60	396704.59	391441.40	394965.25	34557	55486	1
2024.08.26	16:00:00	394942.67	395507.39	390583.03	391305.87	12821	19342	1
2024.08.27	08:00:00	387081.76	388821.10	383625.67	384280.75	31215	44868	1
2024.08.27	12:00:00	384235.57	386562.22	382473.64	386065.26	28950	43755	1
2024.08.27	16:00:00	386110.44	387013.99	381027.96	381773.39	13467	21332	1
2024.08.28	08:00:00	374296.50	376623.14	368061.99	369688.38	33303	47993	1
2024.08.28	12:00:00	369552.85	373144.47	362911.74	372895.99	45812	72887	1
2024.08.28	16:00:00	372873.40	374883.81	368197.52	372489.39	18752	27270	1
2024.08.29	08:00:00	377571.87	388527.44	375403.35	387307.65	34036	48996	1
2024.08.29	12:00:00	387239.88	389950.54	374206.14	375809.95	46816	72795	1
2024.08.29	16:00:00	375809.95	379830.75	374319.09	378091.42	18036	27310	1
2024.08.30	08:00:00	375842.88	384027.55	373212.09	375483.11	26475	39069	1
2024.08.30	12:00:00	375483.11	380227.53	368017.97	380205.04	27816	43149	1
2024.08.30	16:00:00	380160.07	380160.07	371975.40	374741.10	10802	18168	1
2024.09.02	08:00:00	372200.25	376494.96	370558.82	374313.88	31290	43819	1
2024.09.02	12:00:00	374291.39	375033.41	370693.73	372649.96	26314	39073	1
2024.09.02	16:00:00	372627.47	377259.46	371345.81	376989.63	7970	11432	1
2024.09.03	08:00:00	376629.87	377416.86	367073.59	367253.47	35770	52869	1
2024.09.03	12:00:00	367320.93	370513.85	367006.13	369659.41	31929	49112	1
2024.09.03	16:00:00	369636.92	372087.82	369052.30	371278.35	16014	24172	1
2024.09.04	08:00:00	361856.98	366241.63	357944.53	365881.86	35088	51064	1
2024.09.04	12:00:00	365949.32	373931.62	365387.19	367770.63	43037	68119	1
