<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.12.28	16:00:00	142114	142705	142050	142635	653705	2025807	1
2022.12.29	08:00:00	142438	143416	142031	142330	2334158	5903233	1
2022.12.29	12:00:00	142330	142660	141110	141650	1933305	5397316	1
2022.12.29	16:00:00	141644	141930	140913	141110	618049	1811770	1
2023.01.02	08:00:00	140303	140538	136319	136960	1847940	4672190	1
2023.01.02	12:00:00	136960	137539	136389	136687	1256532	3390770	1
2023.01.02	16:00:00	136681	137151	136490	136490	589307	1681766	1
2023.01.03	08:00:00	137189	137310	135321	136370	3000536	8119438	1
2023.01.03	12:00:00	136370	136649	135073	135512	2073278	6442708	1
2023.01.03	16:00:00	135505	135575	133402	133440	991385	3414217	1
2023.01.04	08:00:00	134139	135092	133777	134374	2636189	7092982	1
2023.01.04	12:00:00	134368	136071	133631	135785	2464303	7553759	1
2023.01.04	16:00:00	135779	135944	134870	135817	999134	3192117	1
2023.01.05	08:00:00	136338	137018	135537	136713	2368747	6755422	1
2023.01.05	12:00:00	136719	138702	136268	138282	1905225	6319730	1
2023.01.05	16:00:00	138282	138867	138212	138778	559806	2043093	1
2023.01.06	08:00:00	138587	140830	138327	138968	2470658	6862599	1
2023.01.06	12:00:00	138968	140220	138682	139674	1738428	5446654	1
2023.01.06	16:00:00	139680	140621	139369	140557	589625	2132694	1
2023.01.09	08:00:00	138949	140449	138269	139629	2390433	6630103	1
2023.01.09	12:00:00	139623	141440	139286	140957	2141732	6608111	1
2023.01.09	16:00:00	140957	141103	139706	140061	815152	2552460	1
2023.01.10	08:00:00	139477	140989	139000	140576	2506130	7144655	1
2023.01.10	12:00:00	140582	142527	140023	142457	1934860	6225220	1
2023.01.10	16:00:00	142463	142965	142196	142196	748472	2729022	1
2023.01.11	08:00:00	142273	143658	142025	143099	2595758	7685407	1
2023.01.11	12:00:00	143092	143486	142374	143054	1685093	5358131	1
2023.01.11	16:00:00	143061	145119	142934	144865	839009	2865523	1
2023.01.12	08:00:00	143861	144420	142260	142501	2928794	7721335	1
2023.01.12	12:00:00	142501	144967	141949	144484	2227481	6599513	1
2023.01.12	16:00:00	144484	144598	143150	143594	1015560	3171463	1
2023.01.13	08:00:00	143137	143474	141580	142540	2438479	6976870	1
2023.01.13	12:00:00	142540	142800	141974	142457	1603705	5069708	1
2023.01.13	16:00:00	142457	142692	141987	142324	651457	2136827	1
2023.01.16	08:00:00	141192	141879	139763	140385	2239200	6316731	1
2023.01.16	12:00:00	140385	140538	139420	139699	1469220	4354937	1
2023.01.16	16:00:00	139699	140036	139572	139737	501493	1560605	1
2023.01.17	08:00:00	139794	142133	139718	141942	2360076	6762522	1
2023.01.17	12:00:00	141936	142825	141764	142146	1422475	4645105	1
2023.01.17	16:00:00	142146	143175	142031	142997	713494	2475349	1
2023.01.18	08:00:00	143505	145030	143391	144459	2542367	7179699	1
2023.01.18	12:00:00	144465	145310	143734	144452	2315020	7328790	1
2023.01.18	16:00:00	144452	144656	143385	143607	710901	2305413	1
2023.01.19	08:00:00	142018	144300	141707	143493	2383287	6636544	1
2023.01.19	12:00:00	143499	144548	142832	144414	2030619	6091558	1
2023.01.19	16:00:00	144408	145094	144103	144262	774692	2432593	1
2023.01.20	08:00:00	144725	144891	143029	143544	2396124	6751698	1
2023.01.20	12:00:00	143550	144077	143150	143582	1704110	5560410	1
2023.01.20	16:00:00	143575	143842	143340	143683	573032	1897569	1
2023.01.23	08:00:00	143861	144725	143118	144007	2563539	6969413	1
