<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.11.22	12:00:00	99.92	100.65	98.23	98.24	93447	6625873	1
2021.11.23	00:00:00	99.17	99.73	98.51	99.55	28765	3374238	1
2021.11.23	12:00:00	99.54	100.00	97.88	100.00	114466	9085433	1
2021.11.24	00:00:00	99.14	99.95	98.51	99.92	16366	3073147	1
2021.11.24	12:00:00	99.92	101.17	99.85	100.66	77602	12818904	1
2021.11.25	00:00:00	101.01	101.95	100.77	101.88	14622	2154629	1
2021.11.25	12:00:00	101.88	102.46	101.68	101.99	53430	6450601	1
2021.11.26	00:00:00	99.39	99.39	98.00	98.18	33184	3639743	1
2021.11.26	12:00:00	98.19	98.70	97.60	98.39	88482	6762743	1
2021.11.29	00:00:00	99.64	100.20	99.00	99.03	17771	2176613	1
2021.11.29	12:00:00	99.04	99.89	98.74	99.01	61634	4922931	1
2021.11.30	00:00:00	98.59	99.19	98.15	98.42	12684	1665321	1
2021.11.30	12:00:00	98.40	98.85	96.32	98.35	97918	9647795	1
2021.12.01	00:00:00	99.26	99.97	99.16	99.91	54046	3017059	1
2021.12.01	12:00:00	99.91	100.18	96.91	97.09	231929	11160016	1
2021.12.02	00:00:00	98.45	99.82	98.30	99.78	15272	3030117	1
2021.12.02	12:00:00	99.80	100.43	99.28	100.43	79174	8717812	1
2021.12.03	00:00:00	100.86	102.84	100.28	102.02	16446	3187268	1
2021.12.03	12:00:00	102.03	102.14	100.15	101.32	62688	8274420	1
2021.12.06	00:00:00	101.98	103.11	101.68	103.01	15482	2495035	1
2021.12.06	12:00:00	103.04	103.57	102.72	103.00	68348	6761539	1
2021.12.07	00:00:00	104.50	104.50	103.53	103.81	17921	2405129	1
2021.12.07	12:00:00	103.81	104.34	103.12	103.63	39983	4757675	1
2021.12.08	00:00:00	103.85	104.54	103.31	104.35	13117	1724796	1
2021.12.08	12:00:00	104.35	104.35	103.45	104.20	59002	4369117	1
2021.12.09	00:00:00	103.37	103.48	102.20	102.34	13367	1658247	1
2021.12.09	12:00:00	102.34	102.72	101.90	102.14	63844	5468080	1
2021.12.10	00:00:00	103.60	104.24	103.41	103.44	10704	2588632	1
2021.12.10	12:00:00	103.43	103.80	103.25	103.73	30952	3183909	1
2021.12.13	00:00:00	103.90	105.41	103.85	104.95	12164	2828032	1
2021.12.13	12:00:00	104.94	104.99	103.46	103.50	50613	5720387	1
2021.12.14	00:00:00	104.59	105.10	103.52	104.17	10313	1438799	1
2021.12.14	12:00:00	104.19	104.28	102.44	102.70	38086	4308047	1
2021.12.15	00:00:00	102.70	104.10	101.78	101.83	10240	1778836	1
2021.12.15	12:00:00	101.85	103.53	101.67	103.20	34084	4914621	1
2021.12.16	00:00:00	104.50	104.88	103.80	103.98	13200	1758952	1
2021.12.16	12:00:00	103.98	104.59	103.62	104.41	60192	7245202	1
2021.12.17	00:00:00	103.38	103.52	102.66	102.82	18330	2327314	1
2021.12.17	12:00:00	102.85	103.80	102.50	103.10	68285	6956347	1
2021.12.20	00:00:00	101.98	101.98	100.80	101.14	9791	2272420	1
2021.12.20	12:00:00	101.15	101.43	100.40	101.00	51561	7384030	1
2021.12.21	00:00:00	101.89	101.94	101.10	101.23	6553	1006690	1
2021.12.21	12:00:00	101.24	101.82	101.20	101.42	38289	5261476	1
2021.12.22	00:00:00	101.70	101.79	100.44	100.53	11506	1710393	1
2021.12.22	12:00:00	100.54	101.45	100.50	101.43	40075	5553553	1
2021.12.23	00:00:00	101.60	101.60	100.81	101.00	7350	1268762	1
2021.12.23	12:00:00	101.00	101.18	100.71	100.85	24005	3778875	1
2021.12.27	00:00:00	101.40	101.66	100.95	101.23	7652	1722225	1
2021.12.27	12:00:00	101.22	101.80	101.09	101.60	34984	3552127	1
2021.12.28	00:00:00	101.83	101.83	100.60	100.95	11085	1704890	1
2021.12.28	12:00:00	100.95	101.06	100.59	101.06	37471	5462844	1
2021.12.29	00:00:00	101.24	101.35	100.44	100.77	21398	1791333	1
2021.12.29	12:00:00	100.77	100.77	99.94	100.25	75358	5552505	1
2021.12.30	00:00:00	100.81	101.23	100.29	101.03	20292	1501060	1
2021.12.30	12:00:00	101.01	101.45	100.76	100.80	68510	1903562	1
2022.01.03	00:00:00	101.49	102.24	99.55	99.91	12366	2144015	1
2022.01.03	12:00:00	99.92	100.60	99.84	99.93	46330	7483945	1
2022.01.04	00:00:00	100.46	100.48	99.26	99.64	6022	1445249	1
2022.01.04	12:00:00	99.66	100.44	99.42	99.57	32937	6419783	1
2022.01.05	00:00:00	99.29	99.53	98.65	99.50	11710	2461108	1
2022.01.05	12:00:00	99.51	99.70	97.10	97.10	76635	11864166	1
2022.01.06	00:00:00	97.64	98.33	97.41	97.88	28291	2251793	1
2022.01.06	12:00:00	97.90	98.49	97.48	97.85	69969	5154341	1
2022.01.07	00:00:00	97.79	98.57	97.28	98.54	10904	1592882	1
2022.01.07	12:00:00	98.54	98.70	97.65	98.70	37031	7632535	1
2022.01.10	00:00:00	97.96	98.74	97.67	97.69	10496	2475051	1
2022.01.10	12:00:00	97.67	98.43	97.28	98.43	50790	3630296	1
2022.01.11	00:00:00	98.13	98.85	98.01	98.82	9707	1277834	1
2022.01.11	12:00:00	98.82	100.10	98.82	100.10	57902	7650170	1
2022.01.12	00:00:00	100.30	101.59	100.15	101.57	16419	1673136	1
2022.01.12	12:00:00	101.58	101.92	101.03	101.91	59286	3466090	1
2022.01.13	00:00:00	101.20	102.32	101.03	102.20	16224	2092038	1
2022.01.13	12:00:00	102.23	102.27	101.31	101.55	55558	5035667	1
2022.01.14	00:00:00	101.60	102.17	101.09	102.07	13383	1634924	1
2022.01.14	12:00:00	102.07	103.07	101.91	103.07	56256	4404859	1
2022.01.17	00:00:00	102.54	102.80	102.09	102.48	10449	1011002	1
2022.01.17	12:00:00	102.48	102.91	102.36	102.58	38769	2723767	1
2022.01.18	00:00:00	102.27	102.60	102.03	102.41	20010	1667947	1
2022.01.18	12:00:00	102.41	103.08	101.81	102.85	72151	4511826	1
2022.01.19	00:00:00	103.85	104.58	103.64	104.44	12346	1903003	1
2022.01.19	12:00:00	104.44	104.65	104.05	104.05	50037	2897240	1
2022.01.20	00:00:00	104.57	105.40	104.34	105.37	12280	3345860	1
2022.01.20	12:00:00	105.37	105.79	104.90	104.90	130671	5833538	1
2022.01.21	00:00:00	104.46	105.73	104.28	105.29	20531	1913364	1
2022.01.21	12:00:00	105.31	105.47	104.52	104.70	94343	5956950	1
2022.01.24	00:00:00	104.49	104.66	103.13	103.24	11096	2550816	1
2022.01.24	12:00:00	103.23	104.08	102.65	104.08	55674	7417128	1
2022.01.25	00:00:00	103.42	104.79	103.15	104.20	9380	1272106	1
2022.01.25	12:00:00	104.20	106.64	103.69	106.33	79052	9080997	1
2022.01.26	00:00:00	107.43	108.18	107.42	108.04	17949	1776486	1
2022.01.26	12:00:00	108.03	108.54	106.83	107.39	80461	7420306	1
2022.01.27	00:00:00	108.26	108.72	108.04	108.32	23247	2044394	1
2022.01.27	12:00:00	108.32	108.85	107.50	108.20	102277	9254119	1
